brandName,providerName,locationName,line1,postCode,"Publication Date",serviceName,"Key Question","Latest Rating"
-,"South East Coast Ambulance Service NHS Foundation Trust","South East Coast Ambulance Service NHS Trust Headquarters","Nexus House","RH10 9BG",2017-10-05,"Emergency and urgent care",Safe,Inadequate
-,"South East Coast Ambulance Service NHS Foundation Trust","South East Coast Ambulance Service NHS Trust Headquarters","Nexus House","RH10 9BG",2017-10-05,"Emergency and urgent care",Well-led,Inadequate
-,"South East Coast Ambulance Service NHS Foundation Trust","South East Coast Ambulance Service NHS Trust Headquarters","Nexus House","RH10 9BG",2017-10-05,"Emergency operations centre (EOC)",Safe,Inadequate
-,"South East Coast Ambulance Service NHS Foundation Trust","South East Coast Ambulance Service NHS Trust Headquarters","Nexus House","RH10 9BG",2017-10-05,Overall,Overall,Inadequate
-,"South East Coast Ambulance Service NHS Foundation Trust","South East Coast Ambulance Service NHS Trust Headquarters","Nexus House","RH10 9BG",2017-10-05,Overall,Safe,Inadequate
-,"South East Coast Ambulance Service NHS Foundation Trust","South East Coast Ambulance Service NHS Trust Headquarters","Nexus House","RH10 9BG",2017-10-05,Overall,Well-led,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,"Families, children and young people",Overall,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,"Older people",Overall,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,Overall,Safe,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,Overall,Well-led,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,"People with long term conditions",Overall,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-06-22,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"South Norwood Hill Medical Centre","South Norwood Hill Medical Centre","103 South Norwood Hill","SE25 6BY",2017-11-06,Overall,Overall,Inadequate
-,"South Tyneside NHS Foundation Trust","South Tyneside District Hospital","Harton Lane","NE34 0PL",2015-12-01,Surgery,Well-led,Inadequate
-,"South West Eye Surgeons LLP","Consultant Eye Surgeons Partnership (Bristol) LLP","2 Clifton Park","BS8 3BS",2018-01-05,"Outpatients and diagnostic imaging",Overall,Inadequate
-,"South West Eye Surgeons LLP","Consultant Eye Surgeons Partnership (Bristol) LLP","2 Clifton Park","BS8 3BS",2018-01-05,"Outpatients and diagnostic imaging",Safe,Inadequate
-,"South West Eye Surgeons LLP","Consultant Eye Surgeons Partnership (Bristol) LLP","2 Clifton Park","BS8 3BS",2018-01-05,"Outpatients and diagnostic imaging",Well-led,Inadequate
-,"South West Eye Surgeons LLP","Consultant Eye Surgeons Partnership (Bristol) LLP","2 Clifton Park","BS8 3BS",2018-01-05,Overall,Overall,Inadequate
-,"South West Eye Surgeons LLP","Consultant Eye Surgeons Partnership (Bristol) LLP","2 Clifton Park","BS8 3BS",2018-01-05,Overall,Safe,Inadequate
-,"South West Eye Surgeons LLP","Consultant Eye Surgeons Partnership (Bristol) LLP","2 Clifton Park","BS8 3BS",2018-01-05,Overall,Well-led,Inadequate
-,"South Western Ambulance Service NHS Foundation Trust","Trust HQ","Abbey Court, Eagle Way","EX2 7HY",2016-10-06,"Patient transport services",Well-led,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,"Families, children and young people",Overall,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,"Older people",Overall,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,Overall,Overall,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,Overall,Safe,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,Overall,Well-led,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,"People with long term conditions",Overall,Inadequate
-,"Southglade Medical Practice Ltd","Southglade Medical Practice","Southglade Park","NG5 5GU",2017-12-14,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Southport and Ormskirk Hospital NHS Trust","Southport & Formby District General Hospital","Town Lane","PR8 6PN",2016-11-15,Overall,Safe,Inadequate
-,"Southport and Ormskirk Hospital NHS Trust","Southport & Formby District General Hospital","Town Lane","PR8 6PN",2016-11-15,Surgery,Overall,Inadequate
-,"Southport and Ormskirk Hospital NHS Trust","Southport & Formby District General Hospital","Town Lane","PR8 6PN",2016-11-15,Surgery,Safe,Inadequate
-,"Southport and Ormskirk Hospital NHS Trust","Southport & Formby District General Hospital","Town Lane","PR8 6PN",2016-11-15,Surgery,Well-led,Inadequate
-,"Southport and Ormskirk Hospital NHS Trust","Southport & Formby District General Hospital","Town Lane","PR8 6PN",2016-11-15,"Urgent and emergency services (A&E)",Safe,Inadequate
-,"Southwinds Limited",Southwinds,"17 Chase Road","WS7 0DS",2018-01-16,Overall,Effective,Inadequate
-,"Southwinds Limited",Southwinds,"17 Chase Road","WS7 0DS",2018-01-16,Overall,Overall,Inadequate
-,"Southwinds Limited",Southwinds,"17 Chase Road","WS7 0DS",2018-01-16,Overall,Responsive,Inadequate
-,"Southwinds Limited",Southwinds,"17 Chase Road","WS7 0DS",2018-01-16,Overall,Well-led,Inadequate
-,"Sovereign Care Limited",Ampersand,"Parsonage Lane","ME2 4HP",2017-12-21,Overall,Safe,Inadequate
-,"Springwell Care Ltd","Springwell Care Ltd","58-62 Alexandra Road","EN3 7EH",2017-12-21,Overall,Effective,Inadequate
-,"Springwell Care Ltd","Springwell Care Ltd","58-62 Alexandra Road","EN3 7EH",2017-12-21,Overall,Overall,Inadequate
-,"Springwell Care Ltd","Springwell Care Ltd","58-62 Alexandra Road","EN3 7EH",2017-12-21,Overall,Responsive,Inadequate
-,"Springwell Care Ltd","Springwell Care Ltd","58-62 Alexandra Road","EN3 7EH",2017-12-21,Overall,Safe,Inadequate
-,"Springwell Care Ltd","Springwell Care Ltd","58-62 Alexandra Road","EN3 7EH",2017-12-21,Overall,Well-led,Inadequate
-,"Springwood Healthcare Services Ltd","Springwood Healthcare Services Ltd","36 Warrens Shawe Lane","HA8 8FX",2017-09-20,Overall,Overall,Inadequate
-,"Springwood Healthcare Services Ltd","Springwood Healthcare Services Ltd","36 Warrens Shawe Lane","HA8 8FX",2017-09-20,Overall,Safe,Inadequate
-,"Springwood Healthcare Services Ltd","Springwood Healthcare Services Ltd","36 Warrens Shawe Lane","HA8 8FX",2017-09-20,Overall,Well-led,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,"Community health inpatient services",Caring,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,"Community health inpatient services",Effective,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,"Community health inpatient services",Overall,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,"Community health inpatient services",Responsive,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,"Community health inpatient services",Safe,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,"Community health inpatient services",Well-led,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,Overall,Caring,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,Overall,Effective,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,Overall,Overall,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,Overall,Responsive,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,Overall,Safe,Inadequate
-,"St George Care UK Limited","St Cyril's Rehabilitation Unit","The Countess Of Chester Health Park","CH2 1HJ",2017-09-21,Overall,Well-led,Inadequate
-,"St George's (Liverpool) Limited","St George's Care Homes","Croxteth Avenue","CH44 5UL",2017-11-14,Overall,Overall,Inadequate
-,"St George's (Liverpool) Limited","St George's Care Homes","Croxteth Avenue","CH44 5UL",2017-11-14,Overall,Responsive,Inadequate
-,"St George's (Liverpool) Limited","St George's Care Homes","Croxteth Avenue","CH44 5UL",2017-11-14,Overall,Safe,Inadequate
-,"St George's (Liverpool) Limited","St George's Care Homes","Croxteth Avenue","CH44 5UL",2017-11-14,Overall,Well-led,Inadequate
-,"St George's University Hospitals NHS Foundation Trust","St George's Hospital (Tooting)","Blackshaw Road","SW17 0QT",2016-11-01,"Medical care (Including older people's care)",Safe,Inadequate
-,"St George's University Hospitals NHS Foundation Trust","St George's Hospital (Tooting)","Blackshaw Road","SW17 0QT",2016-11-01,"Outpatients and diagnostic imaging",Overall,Inadequate
-,"St George's University Hospitals NHS Foundation Trust","St George's Hospital (Tooting)","Blackshaw Road","SW17 0QT",2016-11-01,"Outpatients and diagnostic imaging",Responsive,Inadequate
-,"St George's University Hospitals NHS Foundation Trust","St George's Hospital (Tooting)","Blackshaw Road","SW17 0QT",2016-11-01,"Outpatients and diagnostic imaging",Well-led,Inadequate
-,"St George's University Hospitals NHS Foundation Trust","St George's Hospital (Tooting)","Blackshaw Road","SW17 0QT",2016-11-01,Overall,Safe,Inadequate
-,"St George's University Hospitals NHS Foundation Trust","St George's Hospital (Tooting)","Blackshaw Road","SW17 0QT",2016-11-01,Surgery,Safe,Inadequate
-,"St. Helena's Residential Homes Limited","St Helena's","6 Roby Road","L36 4HE",2017-11-10,Overall,Overall,Inadequate
-,"St. Helena's Residential Homes Limited","St Helena's","6 Roby Road","L36 4HE",2017-11-10,Overall,Responsive,Inadequate
-,"St. Helena's Residential Homes Limited","St Helena's","6 Roby Road","L36 4HE",2017-11-10,Overall,Safe,Inadequate
-,"St. Helena's Residential Homes Limited","St Helena's","6 Roby Road","L36 4HE",2017-11-10,Overall,Well-led,Inadequate
-,"Staff Line Home Care Limited","Staff Line Home Care Limited","Aveley House","RM15 5SX",2017-07-11,Overall,Safe,Inadequate
-,"Sterling Care (Uk) Ltd","Highfield Residential Care Home","3 St Mary's Road","NR27 9DJ",2017-11-25,Overall,Effective,Inadequate
-,"Sterling Care (Uk) Ltd","Highfield Residential Care Home","3 St Mary's Road","NR27 9DJ",2017-11-25,Overall,Overall,Inadequate
-,"Sterling Care (Uk) Ltd","Highfield Residential Care Home","3 St Mary's Road","NR27 9DJ",2017-11-25,Overall,Responsive,Inadequate
-,"Sterling Care (Uk) Ltd","Highfield Residential Care Home","3 St Mary's Road","NR27 9DJ",2017-11-25,Overall,Safe,Inadequate
-,"Sterling Care (Uk) Ltd","Highfield Residential Care Home","3 St Mary's Road","NR27 9DJ",2017-11-25,Overall,Well-led,Inadequate
-,"Stockport NHS Foundation Trust","Stepping Hill Hospital","Poplar Grove","SK2 7JE",2017-10-03,"Medical care (Including older people's care)",Safe,Inadequate
-,"Stockport NHS Foundation Trust","Stepping Hill Hospital","Poplar Grove","SK2 7JE",2017-10-03,"Urgent and emergency services (A&E)",Overall,Inadequate
-,"Stockport NHS Foundation Trust","Stepping Hill Hospital","Poplar Grove","SK2 7JE",2017-10-03,"Urgent and emergency services (A&E)",Safe,Inadequate
-,"Stockport NHS Foundation Trust","Stepping Hill Hospital","Poplar Grove","SK2 7JE",2017-10-03,"Urgent and emergency services (A&E)",Well-led,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,"Families, children and young people",Overall,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,"Older people",Overall,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,Overall,Caring,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,Overall,Overall,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,Overall,Responsive,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,Overall,Safe,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,Overall,Well-led,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,"People with long term conditions",Overall,Inadequate
-,"Stockwell Lodge Medical Centre","Stockwell Lodge Medical Centre","Rosedale Way","EN7 6HL",2017-08-10,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Strathmore Care","Fairview House","14 Fairview Drive","SS0 0NY",2017-11-14,Overall,Effective,Inadequate
-,"Strathmore Care","Fairview House","14 Fairview Drive","SS0 0NY",2017-11-14,Overall,Overall,Inadequate
-,"Strathmore Care","Fairview House","14 Fairview Drive","SS0 0NY",2017-11-14,Overall,Responsive,Inadequate
-,"Strathmore Care","Fairview House","14 Fairview Drive","SS0 0NY",2017-11-14,Overall,Safe,Inadequate
-,"Strathmore Care","Fairview House","14 Fairview Drive","SS0 0NY",2017-11-14,Overall,Well-led,Inadequate
-,"Strathmore Care","Meyrin House","35 Hobleythick Lane","SS0 0RP",2017-10-26,Overall,Effective,Inadequate
-,"Strathmore Care","Meyrin House","35 Hobleythick Lane","SS0 0RP",2017-10-26,Overall,Overall,Inadequate
-,"Strathmore Care","Meyrin House","35 Hobleythick Lane","SS0 0RP",2017-10-26,Overall,Responsive,Inadequate
-,"Strathmore Care","Meyrin House","35 Hobleythick Lane","SS0 0RP",2017-10-26,Overall,Safe,Inadequate
-,"Strathmore Care","Meyrin House","35 Hobleythick Lane","SS0 0RP",2017-10-26,Overall,Well-led,Inadequate
-,"Sunrise Care Homes Limited","The Mount Residential Home","The Mount, Heydon Road","NR11 6QT",2017-08-31,Overall,Overall,Inadequate
-,"Sunrise Care Homes Limited","The Mount Residential Home","The Mount, Heydon Road","NR11 6QT",2017-08-31,Overall,Safe,Inadequate
-,"Sunrise Care Homes Limited","The Mount Residential Home","The Mount, Heydon Road","NR11 6QT",2017-08-31,Overall,Well-led,Inadequate
-,"Supreme Care Services Limited","Supreme Care Services Limited","Units G01/G02 Kings Wharf","E8 4DL",2017-11-25,Overall,Overall,Inadequate
-,"Supreme Care Services Limited","Supreme Care Services Limited","Units G01/G02 Kings Wharf","E8 4DL",2017-11-25,Overall,Safe,Inadequate
-,"Supreme Care Services Limited","Supreme Care Services Limited","Units G01/G02 Kings Wharf","E8 4DL",2017-11-25,Overall,Well-led,Inadequate
-,"Swallowcourt Limited","Trevaylor Manor",Gulval,"TR20 8UR",2017-12-16,Overall,Caring,Inadequate
-,"Swallowcourt Limited","Trevaylor Manor",Gulval,"TR20 8UR",2017-12-16,Overall,Effective,Inadequate
-,"Swallowcourt Limited","Trevaylor Manor",Gulval,"TR20 8UR",2017-12-16,Overall,Overall,Inadequate
-,"Swallowcourt Limited","Trevaylor Manor",Gulval,"TR20 8UR",2017-12-16,Overall,Safe,Inadequate
-,"Swallowcourt Limited","Trevaylor Manor",Gulval,"TR20 8UR",2017-12-16,Overall,Well-led,Inadequate
-,"Swinton Hall Nursing Home Limited","Swinton Hall Nursing Home Limited","188 Worsley Road","M27 5SN",2017-08-08,Overall,Safe,Inadequate
-,"TLC Care Management Ltd","Calderdale Retreat","Rochdale Road","HX4 8HE",2017-11-15,Overall,Caring,Inadequate
-,"TLC Care Management Ltd","Calderdale Retreat","Rochdale Road","HX4 8HE",2017-11-15,Overall,Effective,Inadequate
-,"TLC Care Management Ltd","Calderdale Retreat","Rochdale Road","HX4 8HE",2017-11-15,Overall,Overall,Inadequate
-,"TLC Care Management Ltd","Calderdale Retreat","Rochdale Road","HX4 8HE",2017-11-15,Overall,Responsive,Inadequate
-,"TLC Care Management Ltd","Calderdale Retreat","Rochdale Road","HX4 8HE",2017-11-15,Overall,Safe,Inadequate
-,"TLC Care Management Ltd","Calderdale Retreat","Rochdale Road","HX4 8HE",2017-11-15,Overall,Well-led,Inadequate
-,"Tailored Care Limited","Tailored Care Ltd","11 Ensdale Row","WV13 2BJ",2017-11-07,Overall,Overall,Inadequate
-,"Tailored Care Limited","Tailored Care Ltd","11 Ensdale Row","WV13 2BJ",2017-11-07,Overall,Safe,Inadequate
-,"Tailored Care Limited","Tailored Care Ltd","11 Ensdale Row","WV13 2BJ",2017-11-07,Overall,Well-led,Inadequate
-,"Tailored Care Limited","Tailored Care Ltd","Coalport House","TF3 3BD",2017-12-15,Overall,Caring,Inadequate
-,"Tailored Care Limited","Tailored Care Ltd","Coalport House","TF3 3BD",2017-12-15,Overall,Effective,Inadequate
